unit,tra_meas,partner,geo\time	2014
PASS,PASS_BRD_DEP,FR,FI	281958
PASS,PASS_BRD_DEP,FR,HR	240356
PASS,PASS_BRD_DEP,FR,HU	: 
PASS,PASS_BRD_DEP,FR,IE	: 
PASS,PASS_BRD_DEP,FR,IT	: 
PASS,PASS_BRD_DEP,FR,LT	56234
PASS,PASS_BRD_DEP,FR,LU	61516
PASS,PASS_BRD_DEP,FR,LV	79259
PASS,PASS_BRD_DEP,FR,MT	139508
PASS,PASS_BRD_DEP,FR,NL	: 
PASS,PASS_BRD_DEP,FR,PL	: 
PASS,PASS_BRD_DEP,FR,PT	2342867
PASS,PASS_BRD_DEP,FR,RO	: 
PASS,PASS_BRD_DEP,FR,SE	: 
PASS,PASS_BRD_DEP,FR,SI	37390
PASS,PASS_BRD_DEP,FR,SK	16390
PASS,PASS_BRD_DEP,FR,UK	5701416
PASS,PASS_BRD_DEP,HR,AT	: 
PASS,PASS_BRD_DEP,HR,BE	83180
PASS,PASS_BRD_DEP,HR,BG	489
PASS,PASS_BRD_DEP,HR,CY	203
PASS,PASS_BRD_DEP,HR,CZ	: 
PASS,PASS_BRD_DEP,HR,DE	: 
PASS,PASS_BRD_DEP,HR,DK	73325
PASS,PASS_BRD_DEP,HR,EE	: 
PASS,PASS_BRD_DEP,HR,EL	8375
PASS,PASS_BRD_DEP,HR,ES	82305
PASS,PASS_BRD_DEP,HR,EU27	: 
PASS,PASS_BRD_DEP,HR,EU28	: 
PASS,PASS_BRD_DEP,HR,FI	48589
PASS,PASS_BRD_DEP,HR,FR	240809
PASS,PASS_BRD_DEP,HR,HU	: 
PASS,PASS_BRD_DEP,HR,IE	: 
PASS,PASS_BRD_DEP,HR,IT	: 
PASS,PASS_BRD_DEP,HR,LT	2290
PASS,PASS_BRD_DEP,HR,LU	1581
PASS,PASS_BRD_DEP,HR,LV	3077
PASS,PASS_BRD_DEP,HR,MT	1588
PASS,PASS_BRD_DEP,HR,NL	: 
PASS,PASS_BRD_DEP,HR,PL	: 
PASS,PASS_BRD_DEP,HR,PT	13915
PASS,PASS_BRD_DEP,HR,RO	: 
PASS,PASS_BRD_DEP,HR,SE	: 
PASS,PASS_BRD_DEP,HR,SI	194
PASS,PASS_BRD_DEP,HR,SK	1014
PASS,PASS_BRD_DEP,HR,UK	485156
PASS,PASS_BRD_DEP,HU,AT	: 
PASS,PASS_BRD_DEP,HU,BE	225878
PASS,PASS_BRD_DEP,HU,BG	13333
PASS,PASS_BRD_DEP,HU,CY	23604
PASS,PASS_BRD_DEP,HU,CZ	: 
PASS,PASS_BRD_DEP,HU,DE	: 
PASS,PASS_BRD_DEP,HU,DK	71709
PASS,PASS_BRD_DEP,HU,EA	: 
PASS,PASS_BRD_DEP,HU,EE	: 
PASS,PASS_BRD_DEP,HU,EL	87936
PASS,PASS_BRD_DEP,HU,ES	187732
PASS,PASS_BRD_DEP,HU,EU15	: 
PASS,PASS_BRD_DEP,HU,EU25	: 
PASS,PASS_BRD_DEP,HU,EU27	: 
PASS,PASS_BRD_DEP,HU,EU28	: 
PASS,PASS_BRD_DEP,HU,FI	107390
PASS,PASS_BRD_DEP,HU,FR	268549
PASS,PASS_BRD_DEP,HU,HR	22506
PASS,PASS_BRD_DEP,HU,IE	: 
PASS,PASS_BRD_DEP,HU,IT	: 
PASS,PASS_BRD_DEP,HU,LT	126
PASS,PASS_BRD_DEP,HU,LU	140
PASS,PASS_BRD_DEP,HU,LV	11514
PASS,PASS_BRD_DEP,HU,MT	27225
PASS,PASS_BRD_DEP,HU,NL	: 
PASS,PASS_BRD_DEP,HU,PL	: 
PASS,PASS_BRD_DEP,HU,PT	37197
PASS,PASS_BRD_DEP,HU,RO	: 
PASS,PASS_BRD_DEP,HU,SE	: 
PASS,PASS_BRD_DEP,HU,SI	119
PASS,PASS_BRD_DEP,HU,SK	198
PASS,PASS_BRD_DEP,HU,UK	747677
PASS,PASS_BRD_DEP,IE,AT	: 
PASS,PASS_BRD_DEP,IE,BE	210134
PASS,PASS_BRD_DEP,IE,BG	13642
PASS,PASS_BRD_DEP,IE,CY	10
PASS,PASS_BRD_DEP,IE,CZ	: 
PASS,PASS_BRD_DEP,IE,DE	: 
PASS,PASS_BRD_DEP,IE,DK	137702
PASS,PASS_BRD_DEP,IE,EA	: 
PASS,PASS_BRD_DEP,IE,EE	: 
PASS,PASS_BRD_DEP,IE,EL	39513
PASS,PASS_BRD_DEP,IE,ES	1549897
PASS,PASS_BRD_DEP,IE,EU15	: 
PASS,PASS_BRD_DEP,IE,EU25	: 
PASS,PASS_BRD_DEP,IE,EU27	: 
PASS,PASS_BRD_DEP,IE,EU28	: 
PASS,PASS_BRD_DEP,IE,FI	10763
PASS,PASS_BRD_DEP,IE,FR	848738
PASS,PASS_BRD_DEP,IE,HR	44936
PASS,PASS_BRD_DEP,IE,HU	: 
PASS,PASS_BRD_DEP,IE,IT	: 
PASS,PASS_BRD_DEP,IE,LT	86598
PASS,PASS_BRD_DEP,IE,LU	9122
PASS,PASS_BRD_DEP,IE,LV	57225
PASS,PASS_BRD_DEP,IE,MT	29658
PASS,PASS_BRD_DEP,IE,NL	: 
PASS,PASS_BRD_DEP,IE,PL	: 
PASS,PASS_BRD_DEP,IE,PT	380535
PASS,PASS_BRD_DEP,IE,RO	: 
PASS,PASS_BRD_DEP,IE,SE	: 
PASS,PASS_BRD_DEP,IE,SI	: 
PASS,PASS_BRD_DEP,IE,SK	49754
PASS,PASS_BRD_DEP,IE,UK	5179612
PASS,PASS_BRD_DEP,IT,AT	: 
PASS,PASS_BRD_DEP,IT,BE	1653764
PASS,PASS_BRD_DEP,IT,BG	183749
PASS,PASS_BRD_DEP,IT,CY	25944
PASS,PASS_BRD_DEP,IT,CZ	: 
PASS,PASS_BRD_DEP,IT,DE	: 
PASS,PASS_BRD_DEP,IT,DK	618193
PASS,PASS_BRD_DEP,IT,EA	: 
PASS,PASS_BRD_DEP,IT,EE	: 
PASS,PASS_BRD_DEP,IT,EL	1344392
PASS,PASS_BRD_DEP,IT,ES	5228803
PASS,PASS_BRD_DEP,IT,EU15	: 
PASS,PASS_BRD_DEP,IT,EU25	: 
PASS,PASS_BRD_DEP,IT,EU27	: 
PASS,PASS_BRD_DEP,IT,EU28	: 
PASS,PASS_BRD_DEP,IT,FI	280368
PASS,PASS_BRD_DEP,IT,FR	5236159
PASS,PASS_BRD_DEP,IT,HR	110763
PASS,PASS_BRD_DEP,IT,HU	: 
PASS,PASS_BRD_DEP,IT,IE	: 
PASS,PASS_BRD_DEP,IT,LT	130430
PASS,PASS_BRD_DEP,IT,LU	93254
PASS,PASS_BRD_DEP,IT,LV	103669
PASS,PASS_BRD_DEP,IT,MT	413495
PASS,PASS_BRD_DEP,IT,NL	: 
PASS,PASS_BRD_DEP,IT,PL	: 
PASS,PASS_BRD_DEP,IT,PT	639060
PASS,PASS_BRD_DEP,IT,RO	: 
PASS,PASS_BRD_DEP,IT,SE	: 
PASS,PASS_BRD_DEP,IT,SI	489
PASS,PASS_BRD_DEP,IT,SK	107369
PASS,PASS_BRD_DEP,IT,UK	5943731
PASS,PASS_BRD_DEP,LT,AT	: 
PASS,PASS_BRD_DEP,LT,BE	46734
PASS,PASS_BRD_DEP,LT,BG	17154
PASS,PASS_BRD_DEP,LT,CY	17285
PASS,PASS_BRD_DEP,LT,CZ	: 
PASS,PASS_BRD_DEP,LT,DE	: 
PASS,PASS_BRD_DEP,LT,DK	100355
PASS,PASS_BRD_DEP,LT,EA	: 
PASS,PASS_BRD_DEP,LT,EE	: 
PASS,PASS_BRD_DEP,LT,EL	45091
PASS,PASS_BRD_DEP,LT,ES	77891
PASS,PASS_BRD_DEP,LT,EU15	: 
PASS,PASS_BRD_DEP,LT,EU25	: 
PASS,PASS_BRD_DEP,LT,EU27	: 
PASS,PASS_BRD_DEP,LT,EU28	: 
PASS,PASS_BRD_DEP,LT,FI	40973
PASS,PASS_BRD_DEP,LT,FR	53407
PASS,PASS_BRD_DEP,LT,HR	237
PASS,PASS_BRD_DEP,LT,HU	: 
PASS,PASS_BRD_DEP,LT,IE	: 
PASS,PASS_BRD_DEP,LT,IT	: 
PASS,PASS_BRD_DEP,LT,LU	0
PASS,PASS_BRD_DEP,LT,LV	102456
PASS,PASS_BRD_DEP,LT,MT	11322
PASS,PASS_BRD_DEP,LT,NL	: 
PASS,PASS_BRD_DEP,LT,PL	: 
PASS,PASS_BRD_DEP,LT,PT	849
PASS,PASS_BRD_DEP,LT,RO	: 
PASS,PASS_BRD_DEP,LT,SE	: 
PASS,PASS_BRD_DEP,LT,SI	154
PASS,PASS_BRD_DEP,LT,SK	: 
PASS,PASS_BRD_DEP,LT,UK	367294
PASS,PASS_BRD_DEP,LU,AT	: 
PASS,PASS_BRD_DEP,LU,BE	75
PASS,PASS_BRD_DEP,LU,BG	11685
PASS,PASS_BRD_DEP,LU,CY	152
PASS,PASS_BRD_DEP,LU,CZ	: 
PASS,PASS_BRD_DEP,LU,DE	: 
PASS,PASS_BRD_DEP,LU,DK	42557
PASS,PASS_BRD_DEP,LU,EA	: 
PASS,PASS_BRD_DEP,LU,EE	: 
PASS,PASS_BRD_DEP,LU,EL	27949
PASS,PASS_BRD_DEP,LU,ES	155189
PASS,PASS_BRD_DEP,LU,EU15	: 
PASS,PASS_BRD_DEP,LU,EU25	: 
PASS,PASS_BRD_DEP,LU,EU27	: 
PASS,PASS_BRD_DEP,LU,EU28	: 
PASS,PASS_BRD_DEP,LU,FI	236
PASS,PASS_BRD_DEP,LU,FR	60942
PASS,PASS_BRD_DEP,LU,HR	1615
PASS,PASS_BRD_DEP,LU,HU	: 
PASS,PASS_BRD_DEP,LU,IE	: 
PASS,PASS_BRD_DEP,LU,IT	: 
PASS,PASS_BRD_DEP,LU,LT	45
PASS,PASS_BRD_DEP,LU,LV	4
PASS,PASS_BRD_DEP,LU,MT	1362
PASS,PASS_BRD_DEP,LU,NL	: 
PASS,PASS_BRD_DEP,LU,PL	: 
PASS,PASS_BRD_DEP,LU,PT	141316
PASS,PASS_BRD_DEP,LU,RO	: 
PASS,PASS_BRD_DEP,LU,SE	: 
PASS,PASS_BRD_DEP,LU,SI	: 
PASS,PASS_BRD_DEP,LU,SK	2
PASS,PASS_BRD_DEP,LU,UK	188342
PASS,PASS_BRD_DEP,LV,AT	: 
PASS,PASS_BRD_DEP,LV,BE	40736
PASS,PASS_BRD_DEP,LV,BG	14417
PASS,PASS_BRD_DEP,LV,CY	6962
PASS,PASS_BRD_DEP,LV,CZ	: 
PASS,PASS_BRD_DEP,LV,DE	: 
PASS,PASS_BRD_DEP,LV,DK	84910
PASS,PASS_BRD_DEP,LV,EA	: 
PASS,PASS_BRD_DEP,LV,EE	: 
PASS,PASS_BRD_DEP,LV,EL	22625
PASS,PASS_BRD_DEP,LV,ES	51503
PASS,PASS_BRD_DEP,LV,EU15	: 
PASS,PASS_BRD_DEP,LV,EU25	: 
PASS,PASS_BRD_DEP,LV,EU27	: 
PASS,PASS_BRD_DEP,LV,EU28	: 
PASS,PASS_BRD_DEP,LV,FI	136933
PASS,PASS_BRD_DEP,LV,FR	78595
PASS,PASS_BRD_DEP,LV,HR	287
PASS,PASS_BRD_DEP,LV,HU	: 
PASS,PASS_BRD_DEP,LV,IE	: 
PASS,PASS_BRD_DEP,LV,IT	: 
PASS,PASS_BRD_DEP,LV,LT	100071
PASS,PASS_BRD_DEP,LV,LU	0
PASS,PASS_BRD_DEP,LV,MT	4166
PASS,PASS_BRD_DEP,LV,NL	: 
PASS,PASS_BRD_DEP,LV,PL	: 
PASS,PASS_BRD_DEP,LV,PT	501
PASS,PASS_BRD_DEP,LV,RO	: 
PASS,PASS_BRD_DEP,LV,SE	: 
PASS,PASS_BRD_DEP,LV,SI	: 
PASS,PASS_BRD_DEP,LV,SK	65
PASS,PASS_BRD_DEP,LV,UK	302915
PASS,PASS_BRD_DEP,MT,AT	: 
PASS,PASS_BRD_DEP,MT,BE	48077
PASS,PASS_BRD_DEP,MT,BG	7869
PASS,PASS_BRD_DEP,MT,CY	36123
PASS,PASS_BRD_DEP,MT,CZ	: 
PASS,PASS_BRD_DEP,MT,DE	: 
PASS,PASS_BRD_DEP,MT,DK	34235
PASS,PASS_BRD_DEP,MT,EA	: 
PASS,PASS_BRD_DEP,MT,EE	: 
PASS,PASS_BRD_DEP,MT,EL	15997
PASS,PASS_BRD_DEP,MT,ES	62209
PASS,PASS_BRD_DEP,MT,EU15	: 
PASS,PASS_BRD_DEP,MT,EU25	: 
PASS,PASS_BRD_DEP,MT,EU27	: 
PASS,PASS_BRD_DEP,MT,EU28	: 
PASS,PASS_BRD_DEP,MT,FI	2
PASS,PASS_BRD_DEP,MT,FR	142526
PASS,PASS_BRD_DEP,MT,HR	1608
PASS,PASS_BRD_DEP,MT,HU	: 
PASS,PASS_BRD_DEP,MT,IE	: 
PASS,PASS_BRD_DEP,MT,IT	: 
PASS,PASS_BRD_DEP,MT,LT	11359
PASS,PASS_BRD_DEP,MT,LU	1252
PASS,PASS_BRD_DEP,MT,LV	4080
PASS,PASS_BRD_DEP,MT,NL	: 
PASS,PASS_BRD_DEP,MT,PL	: 
PASS,PASS_BRD_DEP,MT,PT	575
PASS,PASS_BRD_DEP,MT,RO	: 
PASS,PASS_BRD_DEP,MT,SE	: 
PASS,PASS_BRD_DEP,MT,SI	1913
PASS,PASS_BRD_DEP,MT,SK	1982
PASS,PASS_BRD_DEP,MT,UK	614619
PASS,PASS_BRD_DEP,NL,AT	: 
PASS,PASS_BRD_DEP,NL,BE	122093
PASS,PASS_BRD_DEP,NL,BG	106553
PASS,PASS_BRD_DEP,NL,CY	39349
PASS,PASS_BRD_DEP,NL,CZ	: 
PASS,PASS_BRD_DEP,NL,DE	: 
PASS,PASS_BRD_DEP,NL,DK	691821
PASS,PASS_BRD_DEP,NL,EA	: 
PASS,PASS_BRD_DEP,NL,EE	: 
PASS,PASS_BRD_DEP,NL,EL	769173
PASS,PASS_BRD_DEP,NL,ES	2967492
PASS,PASS_BRD_DEP,NL,EU15	: 
PASS,PASS_BRD_DEP,NL,EU25	: 
PASS,PASS_BRD_DEP,NL,EU27	: 
PASS,PASS_BRD_DEP,NL,EU28	: 
PASS,PASS_BRD_DEP,NL,FI	259248
PASS,PASS_BRD_DEP,NL,FR	1606390
PASS,PASS_BRD_DEP,NL,HR	79278
PASS,PASS_BRD_DEP,NL,HU	: 
PASS,PASS_BRD_DEP,NL,IE	: 
PASS,PASS_BRD_DEP,NL,IT	: 
PASS,PASS_BRD_DEP,NL,LT	34595
PASS,PASS_BRD_DEP,NL,LU	67552
PASS,PASS_BRD_DEP,NL,LV	81664
PASS,PASS_BRD_DEP,NL,MT	54150
PASS,PASS_BRD_DEP,NL,PL	: 
PASS,PASS_BRD_DEP,NL,PT	781519
PASS,PASS_BRD_DEP,NL,RO	: 
PASS,PASS_BRD_DEP,NL,SE	: 
PASS,PASS_BRD_DEP,NL,SI	9090
PASS,PASS_BRD_DEP,NL,SK	19
PASS,PASS_BRD_DEP,NL,UK	4388765
PASS,PASS_BRD_DEP,PL,AT	: 
PASS,PASS_BRD_DEP,PL,BE	265404
PASS,PASS_BRD_DEP,PL,BG	141944
PASS,PASS_BRD_DEP,PL,CY	47599
PASS,PASS_BRD_DEP,PL,CZ	: 
PASS,PASS_BRD_DEP,PL,DE	: 
PASS,PASS_BRD_DEP,PL,DK	246730
PASS,PASS_BRD_DEP,PL,EA	: 
PASS,PASS_BRD_DEP,PL,EE	: 
PASS,PASS_BRD_DEP,PL,EL	528893
PASS,PASS_BRD_DEP,PL,ES	661755
PASS,PASS_BRD_DEP,PL,EU15	: 
PASS,PASS_BRD_DEP,PL,EU25	: 
PASS,PASS_BRD_DEP,PL,EU27	: 
PASS,PASS_BRD_DEP,PL,EU28	: 
PASS,PASS_BRD_DEP,PL,FI	105630
PASS,PASS_BRD_DEP,PL,FR	502226
PASS,PASS_BRD_DEP,PL,HR	32100
PASS,PASS_BRD_DEP,PL,HU	: 
PASS,PASS_BRD_DEP,PL,IE	: 
PASS,PASS_BRD_DEP,PL,IT	: 
PASS,PASS_BRD_DEP,PL,LT	51287
PASS,PASS_BRD_DEP,PL,LU	68
PASS,PASS_BRD_DEP,PL,LV	41065
PASS,PASS_BRD_DEP,PL,MT	34331
PASS,PASS_BRD_DEP,PL,NL	: 
PASS,PASS_BRD_DEP,PL,PT	70637
PASS,PASS_BRD_DEP,PL,RO	: 
PASS,PASS_BRD_DEP,PL,SE	: 
PASS,PASS_BRD_DEP,PL,SI	4550
PASS,PASS_BRD_DEP,PL,SK	1021
PASS,PASS_BRD_DEP,PL,UK	2580346
PASS,PASS_BRD_DEP,PT,AT	: 
PASS,PASS_BRD_DEP,PT,BE	581626
PASS,PASS_BRD_DEP,PT,BG	479
PASS,PASS_BRD_DEP,PT,CY	5
PASS,PASS_BRD_DEP,PT,CZ	: 
PASS,PASS_BRD_DEP,PT,DE	: 
PASS,PASS_BRD_DEP,PT,DK	146008
PASS,PASS_BRD_DEP,PT,EA	: 
PASS,PASS_BRD_DEP,PT,EE	: 
PASS,PASS_BRD_DEP,PT,EL	2095
PASS,PASS_BRD_DEP,PT,ES	1444314
PASS,PASS_BRD_DEP,PT,EU15	: 
PASS,PASS_BRD_DEP,PT,EU25	: 
PASS,PASS_BRD_DEP,PT,EU27	: 
PASS,PASS_BRD_DEP,PT,EU28	: 
PASS,PASS_BRD_DEP,PT,FI	57583
PASS,PASS_BRD_DEP,PT,FR	2284423
PASS,PASS_BRD_DEP,PT,HR	10348
PASS,PASS_BRD_DEP,PT,HU	: 
PASS,PASS_BRD_DEP,PT,IE	: 
PASS,PASS_BRD_DEP,PT,IT	: 
PASS,PASS_BRD_DEP,PT,LT	1476
PASS,PASS_BRD_DEP,PT,LU	139272
PASS,PASS_BRD_DEP,PT,LV	514
PASS,PASS_BRD_DEP,PT,MT	597
PASS,PASS_BRD_DEP,PT,NL	: 
PASS,PASS_BRD_DEP,PT,PL	: 
PASS,PASS_BRD_DEP,PT,RO	: 
PASS,PASS_BRD_DEP,PT,SE	: 
PASS,PASS_BRD_DEP,PT,SI	: 
PASS,PASS_BRD_DEP,PT,SK	64
PASS,PASS_BRD_DEP,PT,UK	3043833
PASS,PASS_BRD_DEP,RO,AT	: 
PASS,PASS_BRD_DEP,RO,BE	169372
PASS,PASS_BRD_DEP,RO,BG	37561
PASS,PASS_BRD_DEP,RO,CY	57343
PASS,PASS_BRD_DEP,RO,CZ	: 
PASS,PASS_BRD_DEP,RO,DE	: 
PASS,PASS_BRD_DEP,RO,DK	13689
PASS,PASS_BRD_DEP,RO,EA	: 
PASS,PASS_BRD_DEP,RO,EE	: 
PASS,PASS_BRD_DEP,RO,EL	142379
PASS,PASS_BRD_DEP,RO,ES	545050
PASS,PASS_BRD_DEP,RO,EU25	: 
PASS,PASS_BRD_DEP,RO,EU27	: 
PASS,PASS_BRD_DEP,RO,EU28	: 
PASS,PASS_BRD_DEP,RO,FI	654
PASS,PASS_BRD_DEP,RO,FR	364855
PASS,PASS_BRD_DEP,RO,HR	499
PASS,PASS_BRD_DEP,RO,HU	: 
PASS,PASS_BRD_DEP,RO,IE	: 
PASS,PASS_BRD_DEP,RO,IT	: 
PASS,PASS_BRD_DEP,RO,LT	13
PASS,PASS_BRD_DEP,RO,LU	12
PASS,PASS_BRD_DEP,RO,LV	5477
PASS,PASS_BRD_DEP,RO,MT	13221
PASS,PASS_BRD_DEP,RO,NL	: 
PASS,PASS_BRD_DEP,RO,PL	: 
PASS,PASS_BRD_DEP,RO,PT	25662
PASS,PASS_BRD_DEP,RO,SE	: 
PASS,PASS_BRD_DEP,RO,SI	: 
PASS,PASS_BRD_DEP,RO,SK	54
PASS,PASS_BRD_DEP,RO,UK	550401
PASS,PASS_BRD_DEP,SE,AT	: 
PASS,PASS_BRD_DEP,SE,BE	227705
PASS,PASS_BRD_DEP,SE,BG	27083
PASS,PASS_BRD_DEP,SE,CY	107631
PASS,PASS_BRD_DEP,SE,CZ	: 
PASS,PASS_BRD_DEP,SE,DE	: 
PASS,PASS_BRD_DEP,SE,DK	944906
PASS,PASS_BRD_DEP,SE,EA	: 
PASS,PASS_BRD_DEP,SE,EE	: 
PASS,PASS_BRD_DEP,SE,EL	503834
PASS,PASS_BRD_DEP,SE,ES	1503289
PASS,PASS_BRD_DEP,SE,EU15	: 
PASS,PASS_BRD_DEP,SE,EU25	: 
PASS,PASS_BRD_DEP,SE,EU27	: 
PASS,PASS_BRD_DEP,SE,EU28	: 
PASS,PASS_BRD_DEP,SE,FI	796661
PASS,PASS_BRD_DEP,SE,FR	571221
PASS,PASS_BRD_DEP,SE,HR	118872
PASS,PASS_BRD_DEP,SE,HU	: 
PASS,PASS_BRD_DEP,SE,IE	: 
PASS,PASS_BRD_DEP,SE,IT	: 
PASS,PASS_BRD_DEP,SE,LT	32475
PASS,PASS_BRD_DEP,SE,LU	6155
PASS,PASS_BRD_DEP,SE,LV	89886
PASS,PASS_BRD_DEP,SE,MT	39817
PASS,PASS_BRD_DEP,SE,NL	: 
PASS,PASS_BRD_DEP,SE,PL	: 
PASS,PASS_BRD_DEP,SE,PT	89117
PASS,PASS_BRD_DEP,SE,RO	: 
PASS,PASS_BRD_DEP,SE,SI	23
PASS,PASS_BRD_DEP,SE,SK	101
PASS,PASS_BRD_DEP,SE,UK	1298995
PASS,PASS_BRD_DEP,SI,AT	: 
PASS,PASS_BRD_DEP,SI,BE	46610
PASS,PASS_BRD_DEP,SI,BG	593
PASS,PASS_BRD_DEP,SI,CY	50
PASS,PASS_BRD_DEP,SI,CZ	: 
PASS,PASS_BRD_DEP,SI,DE	: 
PASS,PASS_BRD_DEP,SI,DK	9782
PASS,PASS_BRD_DEP,SI,EA	: 
PASS,PASS_BRD_DEP,SI,EE	: 
PASS,PASS_BRD_DEP,SI,EL	35219
PASS,PASS_BRD_DEP,SI,ES	3373
PASS,PASS_BRD_DEP,SI,EU15	: 
PASS,PASS_BRD_DEP,SI,EU25	: 
PASS,PASS_BRD_DEP,SI,EU27	: 
PASS,PASS_BRD_DEP,SI,EU28	: 
PASS,PASS_BRD_DEP,SI,FI	16252
PASS,PASS_BRD_DEP,SI,FR	39122
PASS,PASS_BRD_DEP,SI,HR	34
PASS,PASS_BRD_DEP,SI,HU	: 
PASS,PASS_BRD_DEP,SI,IE	: 
PASS,PASS_BRD_DEP,SI,IT	: 
PASS,PASS_BRD_DEP,SI,LT	163
PASS,PASS_BRD_DEP,SI,LU	: 
PASS,PASS_BRD_DEP,SI,LV	0
PASS,PASS_BRD_DEP,SI,MT	1869
PASS,PASS_BRD_DEP,SI,NL	: 
PASS,PASS_BRD_DEP,SI,PL	: 
PASS,PASS_BRD_DEP,SI,PT	244
PASS,PASS_BRD_DEP,SI,RO	: 
PASS,PASS_BRD_DEP,SI,SE	: 
PASS,PASS_BRD_DEP,SI,SK	14
PASS,PASS_BRD_DEP,SI,UK	83385
PASS,PASS_BRD_DEP,SK,AT	: 
PASS,PASS_BRD_DEP,SK,BE	27424
PASS,PASS_BRD_DEP,SK,BG	43931
PASS,PASS_BRD_DEP,SK,CY	1662
PASS,PASS_BRD_DEP,SK,CZ	: 
PASS,PASS_BRD_DEP,SK,DE	: 
PASS,PASS_BRD_DEP,SK,DK	20
PASS,PASS_BRD_DEP,SK,EA	: 
PASS,PASS_BRD_DEP,SK,EE	: 
PASS,PASS_BRD_DEP,SK,EL	69335
PASS,PASS_BRD_DEP,SK,ES	47431
PASS,PASS_BRD_DEP,SK,EU15	: 
PASS,PASS_BRD_DEP,SK,EU25	: 
PASS,PASS_BRD_DEP,SK,EU27	: 
PASS,PASS_BRD_DEP,SK,EU28	: 
PASS,PASS_BRD_DEP,SK,FI	274
PASS,PASS_BRD_DEP,SK,FR	18622
PASS,PASS_BRD_DEP,SK,HR	749
PASS,PASS_BRD_DEP,SK,HU	: 
PASS,PASS_BRD_DEP,SK,IE	: 
PASS,PASS_BRD_DEP,SK,IT	: 
PASS,PASS_BRD_DEP,SK,LT	10
PASS,PASS_BRD_DEP,SK,LU	5
PASS,PASS_BRD_DEP,SK,LV	431
PASS,PASS_BRD_DEP,SK,MT	1782
PASS,PASS_BRD_DEP,SK,NL	: 
PASS,PASS_BRD_DEP,SK,PL	: 
PASS,PASS_BRD_DEP,SK,PT	163
PASS,PASS_BRD_DEP,SK,RO	: 
PASS,PASS_BRD_DEP,SK,SE	: 
PASS,PASS_BRD_DEP,SK,SI	: 
PASS,PASS_BRD_DEP,SK,UK	253710
PASS,PASS_BRD_DEP,UK,AT	: 
PASS,PASS_BRD_DEP,UK,BE	739668
PASS,PASS_BRD_DEP,UK,BG	486690
PASS,PASS_BRD_DEP,UK,CY	1154833
PASS,PASS_BRD_DEP,UK,CZ	: 
PASS,PASS_BRD_DEP,UK,DE	: 
PASS,PASS_BRD_DEP,UK,DK	1505004
PASS,PASS_BRD_DEP,UK,EA	: 
PASS,PASS_BRD_DEP,UK,EE	: 
PASS,PASS_BRD_DEP,UK,EL	2842824
PASS,PASS_BRD_DEP,UK,ES	17285830
PASS,PASS_BRD_DEP,UK,EU15	: 
PASS,PASS_BRD_DEP,UK,EU25	: 
PASS,PASS_BRD_DEP,UK,EU27	: 
PASS,PASS_BRD_DEP,UK,EU28	: 
PASS,PASS_BRD_DEP,UK,FI	559985
PASS,PASS_BRD_DEP,UK,FR	5617620
PASS,PASS_BRD_DEP,UK,HR	474893
PASS,PASS_BRD_DEP,UK,HU	: 
PASS,PASS_BRD_DEP,UK,IE	: 
PASS,PASS_BRD_DEP,UK,IT	: 
PASS,PASS_BRD_DEP,UK,LT	366552
PASS,PASS_BRD_DEP,UK,LU	194011
PASS,PASS_BRD_DEP,UK,LV	308945
PASS,PASS_BRD_DEP,UK,MT	614585
PASS,PASS_BRD_DEP,UK,NL	: 
PASS,PASS_BRD_DEP,UK,PL	: 
PASS,PASS_BRD_DEP,UK,PT	3076559
PASS,PASS_BRD_DEP,UK,RO	: 
PASS,PASS_BRD_DEP,UK,SE	: 
PASS,PASS_BRD_DEP,UK,SI	70204
PASS,PASS_BRD_DEP,UK,SK	250171
